# 10-Minute Meditation Session
# Date: 2026-01-21T18:51:32.146497
# Duration: 600 seconds
# Samples: 29629
# Type: Guided meditation
#
timestamp_ms,thermistor,piezo,ir,red
287901,3791,123,203684,201661
287921,3783,107,203702,201844
287941,3768,109,203728,201690
287961,3787,95,203786,201695
287985,3760,204,203762,201679
288005,3768,215,203726,201645
288025,3759,186,203706,201641
288045,3788,183,203685,201648
288065,3792,163,203695,201638
288085,3803,183,203723,201650
288105,3797,167,203736,201639
288125,3783,138,203758,201669
288145,3824,144,203773,201661
288165,3791,124,203787,201649
288185,3799,119,203792,201649
288205,3781,123,203797,201658
288225,3765,119,203820,201651
288245,3752,115,203830,201680
288265,3751,104,203856,201685
288285,3748,111,203900,201712
288305,3749,102,203916,201732
288325,3746,96,203951,201721
288345,3755,93,203857,201648
288369,3746,219,203752,201632
288389,3736,207,203625,201591
288409,3752,183,203579,201557
288429,3748,184,203553,201538
288449,3736,195,203531,201542
288469,3783,156,203539,201512
288489,3733,166,203504,201532
288509,3732,153,203522,201524
288529,3749,144,203542,201542
288549,3741,143,203540,201550
288569,3740,122,203554,201529
288589,3743,144,203561,201546
288609,3739,132,203575,201512
288629,3743,123,203575,201519
288649,3743,111,203560,201537
288669,3737,107,203571,201522
288689,3743,91,203587,201520
288709,3736,90,203576,201520
288729,3732,82,203585,201536
288749,3733,87,203642,201527
288773,3738,199,203648,201548
288793,3723,215,203651,201547
288813,3741,192,203658,201541
288833,3731,181,203643,201537
288853,3727,184,203650,201513
288873,3743,171,203665,201519
288893,3727,176,203645,201529
288913,3727,146,203659,201514
288933,3735,159,203686,201536
288953,3723,135,203716,201533
288973,3717,124,203706,201526
288993,3724,120,203643,201497
289013,3722,120,203526,201441
289033,3728,128,203431,201385
289053,3739,113,203331,201358
289073,3720,100,203305,201360
289093,3743,105,203278,201349
289113,3728,104,203265,201335
289133,3730,109,203240,201310
289153,3730,104,203188,201279
289177,3735,204,203182,201277
289197,3696,206,203162,201266
289217,3700,190,203190,201275
289237,3707,205,203175,201287
289257,3704,160,203197,201255
289277,3719,173,203181,201249
289297,3710,154,203135,201196
289317,3719,147,203090,201184
289337,3717,139,203027,201156
289357,3707,139,203011,201129
289377,3697,131,203014,201130
289397,3703,120,202996,201143
289417,3704,128,203009,201128
289437,3687,121,203026,201120
289457,3709,112,203040,201118
289477,3689,99,203059,201109
289497,3684,100,203061,201106
289517,3688,89,203088,201089
289537,3691,85,203104,201100
289557,3689,95,203152,201117
289581,3689,211,203165,201131
289601,3691,193,203202,201132
289621,3672,195,203251,201160
289641,3677,187,203256,201168
289661,3688,154,203312,201190
289681,3680,175,203349,201224
289701,3688,136,203416,201225
289721,3692,134,203434,201246
289741,3691,148,203331,201212
289761,3708,133,203239,201127
289781,3723,133,203144,201143
289801,3713,135,203086,201127
289821,3700,106,203070,201102
289841,3703,115,203000,201076
289861,3699,112,202987,201066
289881,3695,90,202981,201019
289901,3696,112,202925,201032
289921,3716,91,202921,201018
289941,3728,80,202915,201036
289966,3711,223,202937,201025
289986,3679,181,203006,201062
290006,2126,172,203011,201075
290026,2136,154,203039,201053
290046,2153,173,203026,201066
290066,2160,167,202973,201022
290086,2163,153,202945,201002
290106,2136,137,202921,200991
290126,2141,144,202927,201007
290146,2122,143,202972,201021
290166,2141,144,202975,201017
290186,2131,104,203018,201038
290206,2172,128,203056,201054
290226,2187,113,203113,201082
290246,2189,103,203185,201128
290266,2148,119,203209,201154
290286,2104,83,203263,201168
290306,2118,97,203329,201200
290326,2140,95,203404,201235
290350,2155,211,203410,201264
290370,2155,187,203457,201261
290390,2163,184,203487,201294
290410,2154,183,203498,201311
290430,2147,168,203519,201301
290450,2192,176,203520,201306
290470,2171,154,203556,201315
290490,2155,147,203627,201371
290510,2150,140,203679,201393
290530,2154,116,203709,201386
290550,2148,141,203722,201403
290570,2167,141,203665,201354
290590,2155,107,203560,201308
290610,2165,104,203427,201278
290630,2183,105,203352,201249
290650,2147,90,203299,201216
290670,2158,99,203248,201209
290690,2169,96,203205,201195
290710,2177,75,203181,201144
290734,2163,200,203165,201163
290754,2156,219,203125,201154
290774,2159,192,203169,201156
290794,2159,174,203193,201178
290814,2144,193,203206,201164
290834,2136,159,203260,201195
290854,2134,163,203293,201220
290874,2153,151,203313,201220
290894,2159,140,203324,201224
290914,2116,176,203318,201236
290934,2157,131,203330,201223
290954,2157,143,203339,201248
290974,2153,108,203358,201252
290994,2146,105,203379,201235
291014,2093,105,203365,201246
291034,2103,109,203381,201250
291054,2125,104,203419,201256
291074,2119,100,203460,201280
291094,2117,86,203511,201322
291114,2113,87,203576,201341
291138,2123,211,203593,201359
291158,2115,203,203629,201377
291178,2122,177,203660,201374
291198,2143,192,203659,201396
291218,2137,183,203698,201397
291238,2143,171,203726,201419
291258,2143,163,203727,201417
291278,2151,144,203765,201435
291298,2160,144,203779,201440
291318,2159,145,203790,201441
291338,2163,130,203800,201443
291358,2161,133,203816,201452
291378,2148,123,203855,201480
291398,2147,115,203903,201495
291418,2152,125,203933,201511
291438,2167,123,203942,201511
291458,2157,105,203846,201466
291478,2167,91,203753,201377
291498,2156,86,203656,201381
291518,2154,83,203547,201354
291541,2159,204,203556,201351
291561,2158,200,203548,201354
291581,2167,209,203513,201342
291601,2159,183,203514,201338
291621,2163,179,203499,201343
291641,2163,183,203516,201320
291661,2154,159,203524,201350
291681,2228,173,203554,201359
291701,2152,143,203596,201380
291721,2174,159,203631,201380
291741,2153,143,203609,201363
291761,2157,127,203581,201369
291781,2159,126,203569,201357
291801,2152,119,203603,201364
291821,2171,119,203622,201370
291841,2151,116,203627,201366
291861,2151,95,203645,201386
291881,2159,100,203669,201400
291901,2094,80,203722,201342
291921,2119,96,203773,201447
291941,2100,79,203833,201488
291964,2104,213,203857,201493
291984,2111,215,203903,201515
292004,2105,211,203925,201510
292024,2120,183,203953,201522
292044,2121,183,203944,201525
292064,2120,154,203988,201557
292084,2119,152,204026,201583
292104,2143,155,204038,201581
292124,2116,146,204068,201595
292144,2135,139,204104,201617
292164,2115,140,204130,201608
292184,2119,124,204147,201641
292204,2111,119,204138,201615
292224,2095,119,204133,201624
292244,2099,104,204165,201638
292264,2092,107,204208,201654
292284,2092,107,204244,201677
292304,2111,105,204243,201674
292324,2111,104,204203,201510
292344,2098,103,204132,201609
292364,2103,107,203965,201552
292388,2094,216,203873,201535
292408,2092,176,203865,201503
292428,2092,185,203896,201545
292448,2099,195,203906,201543
292468,2101,167,203902,201541
292488,2119,162,203874,201510
292508,2095,154,203874,201496
292528,2098,138,203912,201545
292548,2099,151,203924,201559
292568,2111,144,203962,201557
292588,2097,120,204000,201587
292608,2098,120,204040,201612
292628,2101,106,204072,201613
292648,2119,108,204063,201618
292668,2094,110,204052,201602
292688,2103,91,204073,201615
292708,2101,98,204081,201630
292728,2103,96,204109,201627
292748,2103,85,204115,201625
292772,2111,191,204149,201663
292792,2109,215,204168,201678
292812,2104,183,204226,201683
292832,2112,182,204271,201715
292852,2122,201,204299,201725
292872,2121,169,204356,201753
292892,2114,175,204369,201785
292912,2106,146,204410,201797
292932,2116,135,204428,201779
292952,2135,151,204437,201802
292972,2124,137,204437,201797
292992,2127,131,204468,201825
293012,2123,119,204516,201832
293032,2116,104,204537,201835
293052,2120,108,204534,201844
293072,2125,100,204546,201844
293092,2127,86,204578,201859
293112,2143,103,204598,201879
293132,2176,87,204626,201894
293152,2176,95,204629,201861
293177,2177,215,204555,201823
293197,2181,215,204465,201815
293217,2191,207,204358,201765
293237,2183,177,204309,201745
293257,2183,173,204303,201750
293277,2184,150,204296,201743
293297,2180,134,204303,201761
293317,2191,147,204301,201761
293337,2175,131,204307,201747
293357,2163,127,204315,201754
293377,2174,143,204312,201774
293397,2171,115,204349,201778
293417,2157,128,204372,201801
293437,2156,90,204423,201815
293457,2167,95,204463,201843
293477,2149,111,204439,201836
293497,2149,90,204463,201821
293517,2155,91,204467,201827
293537,2146,109,204425,201805
293560,2144,203,204449,201816
293580,2141,208,204454,201840
293600,2171,211,204493,201829
293620,2175,186,204525,201855
293640,2169,179,204526,201856
293660,2173,163,204543,201849
293680,2173,171,204556,201854
293700,2167,155,204569,201837
293720,2168,140,204621,201880
293740,2165,153,204639,201880
293760,2157,131,204655,201886
293780,2143,141,204696,201922
293800,2167,135,204723,201940
293820,2183,119,204753,201927
293840,2197,105,204728,201919
293860,2191,119,204757,201932
293880,2191,95,204783,201958
293900,2174,103,204770,201955
293920,2187,91,204767,201940
293940,2193,87,204817,201953
293964,2184,221,204865,201991
293984,2235,219,204870,201997
294004,2194,183,204848,201957
294024,2188,186,204739,201918
294044,2195,184,204626,201866
294064,2201,163,204541,201844
294084,2192,166,204487,201834
294104,2191,144,204478,201805
294124,2199,139,204471,201814
294144,2198,159,204471,201821
294164,2201,119,204478,201802
294184,2215,121,204452,201797
294204,2208,127,204443,201785
294224,2221,112,204456,201773
294244,2213,113,204452,201802
294264,2200,105,204500,201796
294284,2212,104,204516,201780
294304,2202,90,204512,201792
294324,2221,93,204516,201783
294344,2213,89,204513,201778
294369,2204,216,204495,201752
294389,2217,199,204480,201777
294409,2208,174,204462,201769
294429,2271,176,204532,201769
294449,2207,161,204570,201800
294469,2204,163,204582,201787
294489,2202,151,204608,201815
294509,2216,159,204618,201837
294529,2201,116,204670,201838
294549,2139,131,204734,201887
294569,2129,121,204732,201872
294589,2157,117,204754,201886
294609,2227,112,204764,201886
294629,2228,103,204770,201889
294649,2247,99,204796,201901
294669,2259,98,204780,201888
294689,2269,96,204784,201878
294709,2261,107,204814,201887
294729,2192,95,204855,201913
294753,2203,219,204836,201890
294773,2263,191,204802,201861
294793,2274,182,204711,201819
294813,2279,193,204588,201773
294833,2327,156,204519,201749
294853,2295,160,204464,201722
294873,2315,159,204461,201692
294893,2263,136,204467,201695
294913,2239,152,204454,201712
294933,2263,128,204470,201666
294953,2248,128,204463,201680
294973,2263,124,204460,201670
294993,2257,115,204483,201659
295013,2267,119,204498,201694
295033,2249,99,204536,201693
295053,2248,100,204553,201679
295073,2248,92,204538,201674
295093,2255,103,204529,201667
295113,2255,82,204542,201635
295137,2248,211,204521,201643
295157,2248,215,204520,201648
295177,2247,205,204527,201645
295197,2255,185,204536,201657
295217,2247,184,204558,201650
295237,2248,154,204605,201685
295257,2252,156,204616,201703
295277,2261,171,204670,201705
295297,2257,151,204698,201724
295317,2256,151,204727,201742
295337,2288,143,204727,201740
295357,2275,123,204704,201726
295377,2275,127,204719,201731
295397,2269,123,204757,201750
295417,2258,120,204803,201774
295437,2255,98,204835,201796
295457,2252,103,204853,201795
295477,2249,83,204814,201648
295497,2257,101,204717,201711
295517,2236,95,204543,201668
295540,2247,200,204516,201655
295560,2232,200,204503,201656
295580,2234,203,204463,201645
295600,2235,185,204472,201642
295620,2248,188,204440,201640
295640,2236,185,204465,201620
295660,2235,159,204480,201645
295680,2263,175,204467,201650
295700,2244,151,204504,201655
295720,2249,138,204534,201664
295740,2263,139,204535,201667
295760,2247,124,204540,201667
295780,2249,123,204534,201659
295800,2240,119,204552,201681
295820,2236,119,204558,201658
295840,2255,128,204545,201668
295860,2248,123,204561,201675
295880,2230,98,204571,201679
295900,2253,100,204614,201701
295920,2220,88,204659,201710
295940,2223,87,204718,201735
295964,2219,207,204726,201741
295984,2212,220,204722,201723
296004,2224,207,204735,201744
296024,2223,172,204699,201733
296044,2227,176,204723,201725
296064,2215,167,204764,201769
296084,2224,168,204792,201755
296104,2206,134,204803,201770
296124,2208,151,204756,201742
296144,2215,144,204671,201678
296164,2215,120,204563,201650
296184,2211,131,204436,201602
296204,2211,117,204375,201573
296224,2207,125,204335,201569
296244,2215,108,204309,201550
296264,2207,101,204288,201529
296284,2202,123,204238,201519
296304,2235,80,204234,201506
296324,2218,104,204249,201509
296344,2227,88,204217,201497
296368,2221,211,204206,201496
296388,2213,189,204238,201500
296408,2204,187,204264,201512
296428,2202,193,204263,201517
296448,2211,167,204275,201498
296468,2209,163,204252,201490
296488,2202,150,204252,201467
296508,2208,155,204244,201484
296528,2202,153,204239,201491
296548,2202,121,204274,201480
296568,2207,120,204326,201502
296588,2215,124,204334,201510
296608,2201,117,204352,201519
296628,2201,107,204383,201535
296648,2217,112,204418,201552
296668,2223,107,204458,201566
296688,2235,103,204481,201568
296708,2231,91,204497,201579
296728,2225,79,204563,201590
296752,2216,211,204609,201640
296772,2215,211,204626,201648
296792,2219,180,204606,201619
296812,2224,189,204491,201560
296832,2202,184,204348,201488
296852,2200,156,204268,201482
296872,2205,167,204174,201455
296892,2208,149,204133,201422
296912,2209,157,204070,201392
296932,2184,147,204006,201343
296952,2191,130,203959,201329
296972,2184,116,203881,201288
296992,2175,116,203854,201260
297012,2185,108,203826,201228
297032,2191,123,203804,201233
297052,2176,123,203793,201218
297072,2091,96,203800,201184
297092,2117,89,203790,201168
297112,2106,91,203753,201158
297132,2120,89,203686,201092
297155,2155,215,203621,201077
297175,2084,202,203595,201043
297195,2151,223,203554,201018
297215,2151,195,203578,201029
297235,2163,179,203602,201044
297255,2103,164,203645,201040
297275,2157,151,203687,201077
297295,2161,167,203716,201096
297315,2152,147,203799,201129
297335,2158,137,203868,201167
297355,2152,137,203908,201179
297375,2162,124,203930,201189
297395,2189,128,203947,201196
297415,2184,112,203995,201246
297435,2199,119,204027,201242
297455,2199,107,204036,201243
297475,2219,123,204043,201240
297495,2263,96,204031,201231
297515,2220,84,204030,201231
297535,2240,89,204042,201253
297555,2148,87,204110,201289
297578,2173,199,204155,201285
297598,2176,208,204146,201296
297618,2267,215,204020,201223
297638,2128,192,203870,201157
297658,2145,185,203722,201121
297678,2191,164,203635,201057
297698,2194,153,203573,201057
297718,2175,168,203482,201004
297738,2127,151,203438,200989
297758,2200,155,203406,200977
297778,2205,151,203357,200967
297798,2135,124,203321,200950
297818,2135,133,203267,200910
297838,2203,112,203244,200910
297858,2200,110,203262,200909
297878,2140,112,203277,200932
297898,2152,100,203302,200929
297918,2207,99,203324,200931
297938,2215,91,203336,201223
297958,2155,84,203335,200939
297978,2138,81,203313,200929
298002,2200,196,203313,200947
298022,2199,203,203342,200943
298042,2201,184,203372,200980
298062,2199,205,203353,200990
298082,2208,184,203409,201007
298102,2209,164,203439,201024
298122,2231,175,203478,201035
298142,2163,143,203511,201045
298162,2216,140,203514,201075
298182,2237,123,203551,201078
298202,2231,120,203583,201104
298222,2185,128,203614,201132
298242,2236,90,203667,201138
298262,2232,117,203682,201161
298282,2243,102,203723,201184
298302,2196,103,203765,201226
298322,2249,123,203777,201237
298342,2255,84,203791,201236
298362,2244,82,203819,201244
298382,2249,88,203872,201277
298406,2234,211,203880,201298
298426,2248,168,203929,201310
298446,2239,188,203981,201351
298466,2271,203,203953,201338
298486,2264,160,203859,201276
298506,2264,156,203719,201227
298526,2264,138,203592,201167
298546,2276,136,203509,201148
298566,2279,147,203422,201127
298586,2287,120,203396,201096
298606,2275,133,203362,201108
298626,2289,137,203340,201093
298646,2292,109,203315,201086
298666,2299,119,203282,201077
298686,2293,97,203253,201073
298706,2278,90,203257,201071
298726,2277,91,203255,201084
298746,2276,93,203275,201087
298766,2278,82,203274,201070
298791,2277,200,203230,201039
298811,2283,191,203227,201055
298831,2276,184,203214,201054
298851,2283,159,203245,201060
298871,2320,154,203253,201069
298891,2276,175,203234,201078
298911,2279,146,203266,201075
298931,2295,138,203287,201092
298951,2295,135,203308,201107
298971,2307,135,203355,201131
298991,2293,118,203369,201163
299011,2295,113,203415,201174
299031,2317,119,203432,201186
299051,2320,119,203474,201205
299071,2288,113,203515,201231
299091,2313,100,203544,201257
299111,2327,85,203585,201039
299131,2314,107,203643,201308
299151,2311,86,203712,201357
299174,2290,217,203752,201373
299194,2309,211,203785,201382
299214,2311,207,203805,201388
299234,2295,183,203844,201417
299254,2300,174,203844,201449
299274,2333,156,203926,201472
299294,2324,152,203982,201507
299314,2327,159,203994,201511
299334,2312,159,204037,201536
299354,2335,159,204066,201557
299374,2319,131,204091,201565
299394,2319,124,204055,201547
299414,2335,128,203928,201495
299434,2319,119,203830,201458
299454,2313,108,203763,201454
299474,2304,115,203715,201432
299494,2300,105,203715,201447
299514,2309,103,203680,201440
299534,2307,83,203690,201434
299554,2321,95,203695,201430
299574,2316,86,203628,201408
299598,2324,210,203608,201402
299618,2323,191,203633,201392
299638,2277,208,203676,201457
299658,2276,174,203714,201466
299678,2299,139,203742,201465
299698,2279,162,203735,201469
299718,2327,175,203722,201445
299738,2347,136,203736,201459
299758,2344,144,203708,201454
299778,2388,127,203726,201435
299798,2425,116,203754,201473
299818,2026,133,203769,201483
299838,1987,113,203808,201486
299858,1989,107,203815,201514
299878,2007,107,203853,201524
299898,2003,112,203898,201539
299918,2012,95,203921,201564
299938,1992,104,203962,201584
299958,2011,78,204015,201605
299982,2007,215,204051,201636
300002,1991,202,204046,201652
300022,1977,192,204096,201642
300042,1939,172,204127,201660
300062,1945,184,204120,201638
300082,1975,167,204132,201675
300102,1992,177,204137,201671
300122,1996,153,204181,201686
300142,2063,151,204187,201662
300162,2078,143,204193,201684
300182,2101,128,204208,201691
300202,2111,136,204216,201706
300222,2107,114,204233,201694
300242,2275,115,204234,201669
300262,2279,113,204199,201673
300282,2295,111,204227,201695
300302,2279,96,204287,201690
300322,2285,99,204304,201725
300342,2319,107,204317,201703
300362,2312,81,204114,201600
300385,2295,203,204007,201533
300405,2289,219,203922,201529
300425,2291,208,203846,201508
300445,2291,197,203828,201479
300465,2301,189,203803,201472
300485,2328,184,203788,201451
300505,3723,176,203786,201464
300525,3740,154,203760,201456
300545,3733,147,203740,201427
300565,3750,139,203734,201434
300585,3756,147,203732,201451
300605,3764,128,203770,201450
300625,3765,143,203786,201465
300645,3751,114,203811,201455
300665,3770,108,203818,201462
300685,3772,105,203806,201472
300705,3785,123,203802,201448
300725,3768,103,203799,201443
300745,3758,95,203800,201437
300765,3761,97,203810,201439
300785,3773,103,203819,201436
300808,3771,224,203806,201405
300828,3751,215,203797,201411
300848,3750,231,203765,201402
300868,3751,191,203789,201381
300888,3784,178,203783,201374
300908,3768,188,203763,201342
300928,3797,167,203756,201360
300948,3776,171,203731,201346
300968,3775,148,203772,201351
300988,3791,160,203791,201371
301008,3781,140,203812,201381
301028,3783,126,203821,201368
301048,3793,135,203804,201361
301068,3776,116,203821,201365
301088,3796,115,203833,201353
301108,3803,115,203837,201390
301128,3800,112,203859,201379
301148,3835,95,203880,201384
301168,3848,112,203905,201395
301188,3830,90,203943,201412
301208,3851,78,204077,201483
301232,3833,201,204148,201518
301252,3848,215,204109,201474
301272,3828,180,204021,201442
301292,3823,174,203897,201408
301312,3831,175,203849,201371
301332,3832,189,203812,201377
301352,3831,157,203772,201358
301372,3816,171,203742,201315
301392,3867,151,203691,201291
301412,3848,139,203657,201265
301432,3815,128,203623,201260
301452,3823,121,203604,201256
301472,3816,125,203645,201269
301492,3828,112,203691,201285
301512,3828,107,203734,201308
301532,3819,98,203780,201337
301552,3821,104,203793,201337
301572,3810,84,203811,201474
301592,3831,109,203851,201364
301612,3812,86,203907,201409
301635,3801,231,203936,201402
301655,3814,217,203959,201414
301675,3797,207,203979,201415
301695,3810,181,204016,201448
301715,3838,191,204023,201460
301735,3823,156,204049,201449
301755,3882,169,204061,201462
301775,3818,154,204059,201453
301795,3816,151,204092,201458
301815,3817,139,204101,201479
301835,3817,151,204119,201462
301855,3803,135,204120,201473
301875,3808,136,204098,201460
301895,3827,106,204102,201464
301915,3816,128,204098,201457
301935,3807,119,204110,201440
301955,3805,99,204121,201470
301975,3788,119,204132,201470
301995,3787,95,204159,201467
302015,3776,90,204163,201458
302035,3775,88,204158,201458
302059,3800,215,204207,201512
302079,3835,184,204319,201547
302099,3816,197,204373,201560
302119,3821,191,204315,201508
302139,3826,175,204255,201488
302159,3819,164,204175,201468
302179,3824,140,204122,201453
302199,3824,136,204083,201439
302219,3808,151,204046,201429
302239,3817,141,204045,201406
302259,3831,135,204037,201429
302279,3840,124,204017,201408
302299,3846,113,204012,201392
302319,3880,108,204005,201422
302339,3804,95,204020,201413
302359,3819,103,204029,201411
302379,3820,105,204045,201418
302399,3843,87,204079,201422
302419,3834,88,204087,201422
302443,3831,211,204099,201434
302463,3819,239,204074,201427
302483,3825,178,204079,201401
302503,3837,205,204083,201421
302523,3808,191,204118,201430
302543,3828,163,204167,201482
302563,3831,159,204185,201488
302583,3807,148,204215,201466
302603,3851,138,204234,201479
302623,3814,146,204245,201500
302643,3818,128,204281,201498
302663,3804,120,204305,201532
302683,3772,123,204328,201529
302703,3767,112,204361,201527
302723,3732,117,204369,201570
302743,3736,107,204414,201580
302763,3737,105,204456,201589
302783,3743,99,204491,201618
302803,3742,95,204518,201628
302823,3741,100,204561,201638
302847,3692,223,204577,201650
302867,3719,209,204590,201666
302887,3727,184,204663,201713
302907,3741,203,204710,201744
302927,3727,162,204749,201727
302947,3759,165,204708,201705
302967,3755,167,204614,201661
302987,3772,153,204549,201654
303007,3763,151,204462,201635
303027,3769,144,204428,201614
303047,3769,137,204418,201612
303067,3768,135,204395,201618
303087,3763,106,204423,201613
303107,3752,123,204421,201612
303127,3764,88,204409,201610
303147,3765,112,204424,201632
303167,3765,100,204422,201628
303187,3782,82,204415,201613
303207,3770,95,204423,201607
303227,3777,88,204455,201620
303251,3772,210,204464,201645
303271,3776,192,204492,201624
303291,3787,197,204502,201643
303311,3804,180,204478,201634
303331,3791,184,204511,201649
303351,3756,171,204546,201675
303371,3776,156,204571,201671
303391,3807,159,204603,201703
303411,3791,144,204621,201732
303431,3799,129,204682,201724
303451,3800,118,204718,201763
303471,3791,121,204726,201748
303491,3804,106,204752,201764
303511,3809,104,204797,201812
303531,3815,105,204841,201814
303551,3791,90,204874,201809
303571,3697,95,204890,201831
303591,3757,104,204931,201837
303611,3720,78,204947,201848
303636,3698,199,204961,201834
303656,3719,195,204985,201847
303676,3785,193,204984,201871
303696,3720,167,205012,201849
303716,3788,152,205038,201870
303736,3776,168,205034,201874
303756,3715,145,205061,201878
303776,3801,145,205080,201887
303796,3715,149,205057,201843
303816,3695,139,204958,201801
303836,3719,133,204801,201734
303856,3717,112,204713,201690
303876,3707,117,204623,201658
303896,3714,106,204555,201622
303916,3709,98,204522,201616
303936,3702,111,204500,201598
303956,3715,93,204480,201834
303976,3689,93,204438,201543
303996,3720,95,204316,201475
304020,3711,204,204280,201462
304040,3719,205,204278,201438
304060,3695,188,204278,201464
304080,3712,205,204299,201488
304100,3714,176,204341,201475
304120,3695,167,204352,201480
304140,3698,159,204335,201441
304160,3696,138,204329,201445
304180,3704,145,204305,201451
304200,3688,128,204340,201449
304220,3705,119,204362,201477
304240,3695,121,204372,201472
304260,3695,113,204405,201498
304280,3694,106,204432,201516
304300,3695,111,204482,201531
304320,3683,95,204540,201553
304340,3684,111,204575,201586
304360,3693,83,204603,201582
304380,3699,89,204650,201610
304400,3687,95,204689,201632
304423,3682,210,204715,201621
304443,3689,215,204718,201647
304463,3688,195,204753,201644
304483,3688,184,204805,201690
304503,3692,179,204819,201702
304523,3696,164,204854,201701
304543,3685,164,204888,201716
304563,3760,156,204874,201698
304583,3690,145,204889,201725
304603,3761,167,204890,201712
304623,3736,120,204909,201723
304643,3734,128,204940,201726
304663,3742,143,204948,201737
304683,3744,120,204946,201714
304703,3752,104,204869,201682
304723,3751,95,204746,201639
304743,3743,108,204624,201587
304763,3744,107,204508,201549
304783,3745,95,204436,201515
304803,3748,80,204381,201507
304828,3729,203,204376,201501
304848,3724,180,204391,201501
304868,3737,174,204349,201488
304888,3731,173,204350,201471
304908,3731,161,204367,201502
304928,3718,146,204361,201493
304948,3725,155,204396,201502
304968,3765,136,204420,201520
304988,3786,136,204440,201504
305008,3791,124,204461,201530
305028,3788,120,204437,201505
305048,3770,119,204431,201488
305068,3765,121,204432,201465
305088,3791,112,204406,201461
305108,3772,123,204430,201483
305128,3756,100,204459,201489
305148,3763,93,204493,201496
305168,3711,95,204520,201514
305188,3756,84,204553,201517
305211,3807,220,204595,201537
305231,3748,209,204637,201549
305251,3745,219,204630,201546
305271,3805,184,204686,201567
305291,3648,188,204678,201575
305311,3679,166,204720,201563
305331,3687,175,204752,201603
305351,3671,161,204785,201624
305371,3648,148,204810,201631
305391,3663,140,204848,201652
305411,3689,155,204904,201648
305431,3675,137,204908,201670
305451,3695,124,204927,201692
305471,3697,125,204962,201711
305491,3693,119,205016,201724
305511,3704,106,205054,201753
305531,3691,119,205093,201780
305551,3691,119,205130,201791
305571,3695,93,205121,201546
305591,3677,88,204972,201705
305611,3700,91,204667,201609
305634,3684,204,204590,201572
305654,3647,219,204544,201545
305674,3677,215,204485,201547
305694,3685,173,204477,201512
305714,3740,181,204426,201505
305734,3732,168,204408,201471
305754,3744,159,204398,201493
305774,3739,183,204366,201484
305794,3735,159,204398,201504
305814,3743,144,204443,201517
305834,3744,151,204469,201543
305854,3732,135,204491,201553
305874,3740,119,204501,201543
305894,3739,114,204495,201548
305914,3739,119,204505,201531
305934,3741,119,204492,201531
305954,3731,123,204513,201550
305974,3724,101,204514,201542
305994,3699,89,204535,201547
306014,3714,91,204565,201579
306034,3722,82,204676,201641
306057,3704,221,204703,201636
306077,3724,216,204708,201638
306097,3706,217,204714,201660
306117,3715,207,204771,201671
306137,3703,180,204781,201707
306157,3711,156,204817,201677
306177,3725,176,204860,201713
306197,3712,165,204873,201751
306217,3729,148,204945,201765
306237,3733,155,204988,201785
306257,3740,151,205002,201767
306277,3743,131,204999,201772
306297,3754,119,204985,201780
306317,3747,111,205022,201788
306337,3737,113,205044,201796
306357,3748,102,205052,201787
306377,3741,113,205087,201831
306397,3743,105,205131,201874
306417,3742,84,205200,201660
306437,3739,84,205158,201839
306457,3743,87,204832,201706
306480,3743,207,204716,201660
306500,3740,203,204606,201633
306520,3745,213,204525,201596
306540,3743,189,204511,201590
306560,3744,176,204489,201589
306580,3739,169,204496,201573
306600,3740,159,204478,201574
306620,3745,165,204403,201542
306640,3731,140,204402,201547
306660,3739,155,204416,201576
306680,3732,137,204470,201599
306700,3731,124,204509,201635
306720,3741,143,204525,201635
306740,3725,112,204530,201627
306760,3731,121,204543,201639
306780,3743,104,204537,201607
306800,3735,111,204535,201640
306820,3712,119,204522,201631
306840,3739,103,204539,201644
306860,3732,110,204588,201653
306880,3724,87,204662,201700
306904,3741,217,204653,201702
306924,3736,178,204684,201684
306944,3735,203,204682,201707
306964,3738,187,204713,201726
306984,3733,165,204751,201739
307004,3739,171,204763,201743
307024,3733,176,204781,201739
307044,3738,140,204828,201790
307064,3727,138,204854,201810
307084,3722,127,204888,201790
307104,3743,120,204899,201808
307124,3736,116,204906,201811
307144,3732,113,204923,201811
307164,3730,125,204958,201850
307184,3735,92,204983,201847
307204,3739,92,204991,201839
307224,3735,111,204983,201853
307244,3737,83,205028,201860
307264,3751,96,205099,201877
307288,3736,211,205048,201867
307308,3739,215,204884,201789
307328,3740,197,204757,201736
307348,3736,192,204642,201691
307368,3739,199,204500,201616
307388,3744,175,204415,201600
307408,3724,168,204357,201588
307428,3727,153,204345,201583
307448,3744,160,204333,201579
307468,3726,151,204295,201563
307488,3747,131,204283,201555
307508,3743,139,204272,201556
307528,3745,119,204256,201546
307548,3748,104,204250,201540
307568,3750,117,204249,201553
307588,3739,107,204271,201556
307608,3741,100,204273,201531
307628,3736,101,204253,201521
307648,3727,109,204224,201507
307668,3739,91,204173,201449
307692,3735,219,204145,201465
307712,3732,204,204120,201446
307732,3728,179,204152,201445
307752,3737,174,204136,201457
307772,3751,181,204160,201448
307792,3743,154,204200,201472
307812,3751,165,204190,201485
307832,3739,159,204204,201475
307852,3752,136,204214,201475
307872,3777,151,204197,201471
307892,3746,128,204213,201484
307912,3771,124,204205,201479
307932,3760,119,204249,201497
