# 10-Minute Meditation Session (Glasses Wearable)
# Date: 2026-01-22T23:42:36.342036
# Duration: 600 seconds
# Samples: 29704
# Setup: Thermistor on glasses near nostrils
#
timestamp_ms,thermistor,piezo,ir,red
267621,1709,58,199156,188576
267641,1700,58,199121,188574
267661,1711,58,199081,188563
267681,1757,57,199047,188565
267701,1715,60,198999,188551
267721,1719,58,199021,188535
267741,1715,62,199033,188568
267761,1704,73,199155,188636
267785,1711,95,199208,188679
267805,1712,81,199251,188680
267825,1711,80,199292,188711
267845,1706,87,199281,188726
267865,1706,83,199302,188713
267885,1712,87,199314,188720
267905,1708,87,199322,188714
267925,1708,81,199365,188755
267945,1721,88,199383,188762
267965,1714,81,199435,188768
267985,1716,103,199486,188805
268005,1735,80,199515,188816
268025,1730,93,199572,188843
268045,1747,80,199597,188889
268065,1732,81,199652,188911
268085,1724,87,199710,188928
268105,1739,84,199736,188949
268125,1743,87,199782,188963
268145,1751,87,199852,189000
268165,1736,83,199914,189029
268189,1740,95,199922,189038
268209,1738,93,199974,189037
268229,1743,95,200002,189059
268249,1749,88,200018,189084
268269,1749,95,200067,189080
268289,1743,88,200073,189090
268309,1757,86,200107,189103
268329,1757,90,200152,189148
268349,1740,95,200117,189132
268369,1755,107,200075,189047
268389,1744,89,199912,188963
268409,1756,97,199702,188815
268429,1767,83,199511,188726
268449,1759,96,199337,188657
268469,1760,87,199268,188615
268489,1763,96,199207,188596
268509,1761,89,199176,188592
268529,1765,82,199149,188571
268549,1754,91,199130,188590
268574,1771,87,199139,188608
268594,1771,76,199201,188635
268614,1763,76,199252,188676
268634,1771,76,199335,188692
268654,1772,76,199403,188739
268674,1756,81,199396,188758
268694,1766,80,199441,188749
268714,1759,93,199414,188757
268734,1764,76,199430,188762
268754,1762,78,199438,188778
268774,1762,91,199444,188774
268794,1783,83,199496,188800
268814,1775,84,199549,188819
268834,1769,91,199577,188853
268854,1768,87,199626,188883
268874,1791,85,199660,188885
268894,1776,87,199706,188914
268914,1781,80,199761,188941
268934,1803,81,199841,188985
268958,1793,72,199885,189004
268978,1782,83,199903,189013
268998,1799,72,199941,189044
269018,1795,72,199951,189059
269038,1784,79,199996,189077
269058,1787,75,200059,189107
269078,1800,70,200058,189092
269098,1788,68,200092,189103
269118,1793,83,200111,189145
269138,1795,80,200165,189149
269158,1795,73,200178,189155
269178,1809,70,200191,189178
269198,1788,73,200258,189207
269218,1807,87,200263,189213
269238,1796,77,200236,189179
269258,1807,86,200135,189120
269278,1807,75,199932,188991
269298,1798,69,199736,189013
269318,1808,75,199554,188774
269338,1809,80,199367,188706
269362,1808,68,199323,188700
269382,1815,54,199294,188674
269402,1809,60,199285,188695
269422,1809,64,199277,188684
269442,1815,64,199300,188704
269462,1800,63,199355,188735
269482,1800,63,199395,188750
269502,1803,65,199460,188813
269522,1807,67,199501,188850
269542,1798,65,199552,188855
269562,1800,63,199596,188871
269582,1798,67,199575,188874
269602,1811,63,199585,188885
269622,1809,63,199600,188894
269642,1802,65,199633,188897
269662,1813,60,199664,188911
269682,1809,63,199681,188945
269702,1804,54,199736,188963
269722,1808,64,199800,188993
269742,1815,56,199882,189042
269766,1816,83,199908,189078
269786,1835,73,199962,189110
269806,1823,72,200019,189133
269826,1833,79,200032,189162
269846,1829,80,200101,189173
269866,1824,77,200129,189201
269886,1831,91,200157,189198
269906,1828,85,200200,189236
269926,1831,76,200216,189237
269946,1828,79,200262,189235
269966,1835,72,200274,189274
269986,1832,81,200297,189265
270006,1828,75,200330,189296
270026,1854,71,200369,189311
270046,1853,71,200408,189338
270066,1851,72,200457,189357
270086,1849,73,200472,189365
270106,1847,73,200484,189371
270126,1855,71,200328,189246
270150,1853,96,200162,189163
270170,1842,84,199938,189052
270190,1856,88,199793,188975
270210,1844,95,199712,188929
270230,1867,101,199644,188898
270250,1867,87,199600,188889
270270,1859,88,199593,188908
270290,1858,86,199593,188910
270310,1863,84,199608,188947
270330,1848,96,199649,188971
270350,1863,88,199696,188986
270370,1850,99,199745,189027
270390,1852,96,199810,189062
270410,1852,89,199866,189076
270430,1864,95,199876,189111
270450,1860,96,199899,189118
270470,1860,95,199913,189117
270490,1871,88,199905,189141
270510,1871,87,199938,189142
270530,1872,90,200022,189175
270554,1865,109,200062,189211
270574,1871,111,200089,189239
270594,1862,101,200140,189259
270614,1879,98,200159,189283
270634,1864,109,200200,189279
270654,1879,96,200243,189325
270674,1864,103,200254,189342
270694,1873,99,200305,189351
270714,1867,108,200335,189384
270734,1879,97,200370,189392
270754,1879,107,200432,189431
270774,1887,96,200472,189461
270794,1868,99,200548,189500
270814,1879,99,200591,189491
270834,1873,101,200620,189529
270854,1877,100,200665,189555
270874,1881,92,200690,189554
270894,1870,107,200708,189575
270914,1879,92,200749,189585
270934,1888,109,200778,189584
270958,1893,82,200735,189586
270978,1893,91,200631,189498
270998,1879,91,200532,189458
271018,1881,80,200356,189386
271038,1888,89,200266,189318
271058,1872,79,200189,189279
271078,1870,83,200123,189263
271098,1876,79,200105,189268
271118,1874,79,200084,189257
271138,1896,88,200100,189266
271158,1879,80,200140,189294
271178,1888,79,200192,189317
271198,1888,79,200243,189360
271218,1888,80,200320,189402
271238,1888,80,200372,189404
271258,1895,78,200390,189421
271278,1888,80,200386,189439
271298,1899,88,200408,189498
271318,1891,80,200412,189446
271338,1882,78,200398,189446
271362,1890,76,200417,189454
271382,1893,72,200461,189445
271402,1882,77,200508,189496
271422,1880,81,200505,189509
271442,1884,72,200560,189509
271462,1887,75,200603,189529
271482,1879,81,200622,189533
271502,1879,80,200655,189572
271522,1866,72,200658,189584
271542,1866,72,200712,189593
271562,1858,87,200747,189605
271582,1871,73,200751,189625
271602,1849,87,200790,189637
271622,1847,73,200840,189650
271642,1839,71,200859,189657
271662,1839,73,200902,189691
271682,1833,79,200928,189714
271702,1825,80,200953,189709
271722,1819,70,200960,189719
271742,1810,75,200771,189605
271765,1804,67,200638,189517
271785,1800,65,200494,189445
271805,1809,58,200354,189375
271825,1795,54,200312,189361
271845,1785,64,200228,189351
271865,1775,61,200229,189323
271885,1779,56,200231,189316
271905,1784,52,200216,189320
271925,1759,63,200245,189343
271945,1761,75,200275,189377
271965,1752,59,200338,189400
271985,1760,54,200417,189438
272005,1740,63,200447,189446
272025,1751,56,200472,189465
272045,1745,59,200508,189496
272065,1732,59,200522,189484
272085,1737,52,200515,189507
272105,1728,56,200502,189484
272125,1720,59,200514,189470
272145,1725,55,200557,189503
272165,1720,55,200623,189536
272189,1719,72,200624,189556
272209,1719,68,200678,189556
272229,1713,68,200728,189591
272249,1711,68,200727,189594
272269,1711,76,200766,189610
272289,1700,75,200781,189633
272309,1700,79,200822,189620
272329,1690,75,200842,189639
272349,1692,70,200848,189663
272369,1699,83,200900,189661
272389,1743,91,200934,189688
272409,1689,72,200955,189683
272429,1684,79,200974,189699
272449,1696,71,200988,189718
272469,1693,71,201003,189709
272489,1693,66,200943,189670
272509,1680,64,200833,189605
272529,1679,71,200683,189513
272549,1673,79,200321,189307
272573,1664,80,200233,189287
272593,1672,86,200149,189246
272613,1664,83,200116,189230
272633,1664,84,200088,189219
272653,1677,91,200031,189194
272673,1665,89,200021,189197
272693,1656,87,199993,189185
272713,1659,95,200011,189189
272733,1655,95,200045,189222
272753,1663,87,200071,189251
272773,1659,96,200130,189252
272793,1650,89,200156,189286
272813,1652,84,200148,189282
272833,1649,89,200154,189263
272853,1661,81,200115,189276
272873,1661,80,200124,189265
272893,1651,84,200135,189256
272913,1648,81,200140,189283
272933,1649,93,200157,189273
272953,1649,78,200211,189293
272977,1655,97,200228,189334
272997,1647,107,200222,189322
273017,1644,97,200275,189329
273037,1649,96,200279,189343
273057,1659,107,200304,189352
273077,1651,87,200339,189376
273097,1647,96,200340,189372
273117,1643,92,200364,189362
273137,1638,103,200383,189377
273157,1638,107,200400,189405
273177,1655,88,200427,189398
273197,1647,100,200425,189417
273217,1640,95,200463,189423
273237,1648,95,200474,189407
273257,1644,95,200427,189402
273277,1649,90,200366,189333
273297,1642,99,200213,189223
273317,1647,107,199985,189103
273337,1649,92,199777,188990
273357,1644,97,199551,188883
273381,1655,80,199506,188875
273401,1708,88,199450,188845
273421,1663,88,199422,188840
273441,1663,73,199379,188832
273461,1664,76,199382,188806
273481,1656,79,199401,188848
273501,1656,79,199406,188860
273521,1660,79,199477,188883
273541,1656,75,199530,188920
273561,1667,83,199568,188948
273581,1656,76,199594,188956
273601,1667,91,199572,188954
273621,1663,74,199583,188954
273641,1666,75,199600,188938
273661,1672,76,199596,188941
273681,1670,80,199631,188967
273701,1675,76,199657,188978
273721,1691,74,199679,189001
273741,1687,75,199725,189026
273761,1674,79,199776,189036
273784,1693,87,199792,189053
273804,1683,79,199846,189085
273824,1679,64,199850,189090
273844,1681,77,199898,189106
273864,1679,79,199925,189127
273884,1682,68,199973,189119
273904,1696,79,200010,189149
273924,1695,66,200014,189157
273944,1688,71,200052,189179
273964,1696,66,200083,189189
273984,1703,79,200101,189185
274004,1703,73,200129,189219
274024,1702,78,200149,189209
274044,1690,87,200138,189199
274064,1697,75,200065,189137
274084,1704,71,199876,189023
274104,1705,79,199651,188904
274124,1719,68,199464,188788
274144,1719,68,199327,188736
274164,1704,75,199241,188716
274184,1704,79,199164,188672
274207,1706,58,199118,188649
274227,1719,60,199084,188648
274247,1709,73,199059,188652
274267,1727,65,199110,188664
274287,1712,66,199141,188695
274307,1719,71,199192,188714
274327,1721,72,199259,188765
274347,1725,60,199288,188790
274367,1712,64,199321,188781
274387,1725,72,199333,188792
274407,1779,68,199319,188791
274427,1739,60,199328,188785
274447,1739,66,199338,188798
274467,1720,75,199365,188823
274487,1737,75,199422,188823
274507,1743,81,199457,188862
274527,1739,73,199499,188870
274547,1755,66,199529,188892
274567,1734,73,199565,188923
274587,1736,71,199614,188936
274607,1739,77,199689,188959
274631,1749,76,199724,188974
274651,1747,73,199740,189009
274671,1726,79,199823,189039
274691,1744,64,199857,189065
274711,1751,76,199894,189051
274731,1745,77,199915,189075
274751,1753,62,199897,189085
274771,1751,79,199959,189098
274791,1759,67,199991,189114
274811,1742,78,200009,189120
274831,1748,64,200045,189163
274851,1760,71,200071,189165
274871,1752,64,200076,189147
274891,1748,62,199982,189076
274911,1748,71,199814,188960
274931,1765,75,199577,188840
274951,1767,60,199380,188749
274971,1754,73,199256,188692
274991,1760,71,199180,188642
275011,1765,77,199080,188606
275034,1756,93,199042,188600
275054,1823,84,199021,188577
275074,1762,87,198989,188580
275094,1768,79,199042,188615
275114,1783,75,199060,188637
275134,1783,79,199138,188667
275154,1767,80,199207,188709
275174,1771,88,199224,188734
275194,1765,76,199263,188725
275214,1762,85,199279,188731
275234,1769,87,199266,188730
275254,1767,79,199270,188742
275274,1768,75,199272,188758
275294,1764,87,199312,188765
275314,1773,72,199349,188790
275334,1768,75,199397,188803
275354,1779,72,199437,188824
275374,1791,71,199472,188840
275394,1783,80,199532,188875
275414,1787,72,199572,188908
275434,1787,87,199670,188962
275456,1780,91,199696,188949
275477,1787,103,199734,188999
275497,1783,96,199767,189015
275517,1795,95,199813,189027
275537,1795,96,199857,189040
275557,1799,103,199879,189058
275577,1784,93,199917,189074
275597,1803,86,199937,189090
275617,1784,88,199959,189089
275637,1787,103,199999,189116
275657,1797,84,200041,189145
275677,1793,84,200067,189142
275697,1784,89,200091,189183
275717,1793,86,200147,189196
275737,1784,91,200151,189176
275757,1787,95,200108,189164
275777,1805,89,199991,189051
275797,1807,84,199778,188922
275817,1797,89,199548,188808
275837,1799,89,199378,188732
275857,1799,90,199208,188648
275881,1792,98,199143,188643
275901,1813,103,199087,188607
275921,1819,96,199051,188583
275941,1799,104,199011,188603
275961,1801,99,199045,188600
275981,1801,104,199095,188650
276001,1788,103,199108,188658
276021,1799,92,199195,188689
276041,1788,99,199226,188721
276061,1784,95,199274,188741
276081,1803,109,199298,188750
276101,1795,111,199274,188739
276121,1784,101,199294,188751
276141,1791,96,199313,188745
276161,1803,98,199308,188740
276181,1801,98,199323,188761
276201,1786,92,199351,188770
276221,1790,97,199409,188607
276241,1799,92,199458,188834
276261,1797,101,199542,188869
276285,1821,104,199575,188890
276305,1803,93,199608,188887
276325,1819,83,199652,188949
276345,1804,85,199682,188956
276365,1804,95,199738,188979
276385,1801,87,199809,188991
276405,1807,75,199806,189006
276425,1800,76,199854,189039
276445,1815,83,199873,189052
276465,1804,85,199884,189059
276485,1800,76,199928,189074
276505,1807,80,199944,189076
276525,1816,76,199970,189094
276545,1800,76,200012,189140
276565,1792,76,200051,189139
276585,1792,79,200089,189169
276605,1815,80,200113,189177
276625,1807,88,200149,188887
276645,1807,76,200165,189171
276665,1798,83,199855,188978
276689,1811,79,199610,188845
276709,1819,69,199419,188725
276729,1805,79,199286,188687
276749,1800,81,199182,188656
276769,1811,79,199132,188613
276789,1802,77,199091,188594
276809,1815,75,199048,188578
276829,1800,87,199025,188600
276849,1807,76,199022,188610
276869,1819,87,199065,188610
276889,1807,80,199116,188640
276909,1815,72,199156,188682
276929,1808,71,199236,188708
276949,1792,79,199284,188739
276969,1792,70,199314,188756
276989,1803,81,199341,188769
277009,1799,70,199325,188762
277029,1807,73,199350,188754
277049,1811,71,199353,188785
277069,1803,70,199412,188824
277092,1807,58,199472,188836
277112,1802,54,199524,188883
277132,1808,58,199565,188888
277152,1752,71,199626,188943
277172,1811,56,199652,188961
277192,1812,67,199710,188979
277212,1819,63,199777,189012
277232,1823,54,199794,189014
277252,1804,75,199837,189054
277272,1824,56,199875,189083
277292,1819,60,199937,189091
277312,1823,63,199978,189120
277332,1823,63,200000,189143
277352,1825,63,200031,189152
277372,1839,71,200047,189171
277392,1840,55,200086,189188
277412,1828,63,200103,189206
277432,1832,59,200141,189229
277452,1835,72,200180,189226
277472,1847,63,200221,189259
277492,1847,66,200301,189303
277516,1849,76,200289,189307
277536,1832,85,200230,189248
277556,1841,72,200089,189151
277576,1837,80,199856,189034
277596,1843,72,199648,188911
277616,1841,77,199488,188834
277636,1839,81,199410,188781
277656,1855,73,199354,188799
277676,1842,87,199308,188786
277696,1853,78,199293,188757
277716,1857,70,199274,188771
277736,1843,81,199277,188782
277756,1856,73,199317,188810
277776,1857,80,199363,188847
277796,1847,75,199396,188880
277816,1848,71,199384,188860
277836,1863,83,199301,188833
277856,1859,83,199209,188786
277876,1851,81,199160,188760
277896,1856,83,199158,188740
277920,1873,95,199231,188787
277940,1852,88,199377,188826
277960,1852,87,199528,188900
277980,1863,91,199606,188942
278000,1871,96,199680,188986
278020,1852,91,199704,189025
278040,1831,107,199755,189043
278060,1871,89,199784,189055
278080,1862,88,199805,189089
278100,1860,84,199859,189095
278120,1863,96,199914,189146
278140,1871,91,200000,189182
278160,1863,91,200061,189199
278180,1864,95,200097,189253
278200,1871,87,200159,189263
278220,1876,103,200194,189266
278240,1879,96,200182,189281
278260,1877,93,200231,189313
278280,1866,93,200315,189334
278304,1875,105,200339,189381
278324,1885,100,200386,189398
278344,1866,105,200424,189410
278364,1870,111,200387,189387
278384,1879,105,200303,189323
278404,1879,109,200151,189234
278424,1874,95,199958,189138
278444,1879,103,199801,189044
278464,1885,105,199714,189009
278484,1929,85,199655,188991
278504,1888,98,199597,188972
278524,1876,111,199574,188973
278544,1895,97,199590,188983
278564,1887,98,199618,188986
278584,1887,96,199626,189024
278604,1880,103,199698,189055
278624,1880,95,199765,189084
278644,1887,103,199844,189136
278664,1872,96,199912,189169
278684,1879,104,199971,189184
278708,1885,91,199972,189183
278728,1885,85,199946,189169
278748,1871,91,199971,189187
278768,1863,87,199961,189199
278788,1861,78,200012,189200
278808,1848,91,200071,189244
278828,1855,87,200100,189270
278848,1839,80,200172,189283
278868,1843,78,200205,189320
278888,1851,80,200227,189331
278908,1824,76,200273,189349
278928,1820,95,200303,189361
278948,1835,76,200365,189408
278968,1815,91,200409,189416
278988,1811,88,200436,189428
279008,1809,78,200469,189443
279028,1792,80,200514,189485
279048,1799,88,200558,189169
279068,1799,79,200585,189493
279088,1783,87,200670,189516
279112,1775,83,200690,189534
279132,1766,83,200669,189513
279152,1764,79,200623,189491
279172,1768,76,200450,189403
279192,1754,75,200296,189288
279212,1759,68,200137,189208
279232,1760,60,199993,189130
279252,1742,81,199927,189102
279272,1752,72,199884,189096
279292,1751,70,199871,189083
279312,1736,71,199870,189089
279332,1751,80,199859,189097
279352,1724,71,199892,189119
279372,1720,64,199927,189149
279392,1719,79,199994,189177
279412,1728,68,200075,189245
279432,1719,68,200146,189279
279452,1712,75,200221,189304
279472,1704,73,200301,189354
279492,1713,79,200422,189437
279516,1700,65,200432,189454
279536,1719,59,200470,189457
279556,1700,52,200520,189483
279576,1709,63,200506,189483
279596,1707,52,200537,189484
279616,1703,54,200575,189513
279636,1688,59,200614,189524
279656,1696,52,200656,189563
279676,1687,55,200682,189567
279696,1687,56,200697,189569
279716,1676,57,200736,189593
279736,1691,59,200758,189605
279756,1687,54,200770,189596
279776,1675,54,200783,189633
279796,1670,63,200807,189620
279816,1687,52,200836,189637
279836,1677,56,200836,189668
279856,1672,59,200891,189660
279876,1660,55,200930,189681
279900,1664,72,200972,189711
279920,1715,78,200919,189686
279940,1665,72,200872,189630
279960,1658,71,200724,189549
279980,1659,79,200515,189417
280000,1656,80,200297,189315
280020,1671,73,200131,189234
280040,1671,73,200054,189179
280060,1656,77,199989,189170
280080,1648,79,199913,189148
280100,1659,79,199899,189125
280120,1659,66,199876,189113
280140,1650,71,199851,189111
280160,1651,79,199868,189116
280180,1648,66,199869,189148
280200,1659,68,199946,189184
280220,1642,68,200032,189219
280240,1651,75,200084,189252
280260,1643,71,200119,189266
280280,1640,71,200147,189278
280304,1649,93,200150,189299
280324,1642,96,200150,189286
280344,1651,84,200179,189292
280364,1656,86,200191,189299
280384,1649,83,200225,189318
280404,1655,79,200296,189361
280424,1648,87,200334,189382
280444,1647,95,200364,189387
280464,1661,93,200398,189393
280484,1652,96,200418,189427
280504,1663,86,200447,189434
280524,1652,91,200474,189455
280544,1656,92,200530,189474
280564,1656,83,200574,189483
280584,1671,78,200582,189507
280604,1667,80,200609,189506
280624,1657,89,200634,189503
280644,1667,96,200651,189543
280664,1666,89,200668,189538
280684,1680,84,200718,189566
280708,1668,111,200752,189594
280728,1687,103,200749,189579
280748,1687,90,200697,189529
280768,1681,95,200541,189441
280788,1691,95,200353,189326
280808,1686,95,200180,189240
280828,1688,92,199995,189156
280848,1695,100,199923,189113
280868,1701,96,199858,189111
280888,1703,96,199808,189084
280908,1692,95,199790,189077
280928,1692,97,199750,189079
280948,1696,103,199751,189080
280968,1698,95,199785,189077
280988,1700,97,199809,189120
281008,1696,103,199868,189170
281028,1703,95,199941,189184
281048,1717,89,199976,189223
281068,1712,88,200020,189235
281088,1703,103,200057,189240
281112,1700,81,200054,189240
281132,1700,87,200060,189227
281152,1711,81,200076,189252
281172,1715,83,200073,189259
281192,1706,79,200129,189266
281212,1708,87,200193,189293
281232,1713,87,200201,189300
281252,1727,87,200250,189329
281272,1739,83,200260,189346
281292,1723,80,200312,189355
281312,1723,87,200348,189369
281332,1720,79,200362,189394
281352,1735,88,200407,189405
281372,1722,78,200442,189422
281392,1733,88,200456,189404
281412,1728,85,200465,189419
281432,1735,81,200459,189434
281452,1739,74,200506,189227
281472,1741,79,200547,189458
281492,1743,93,200570,189486
281516,1747,75,200578,189476
281536,1747,68,200539,189426
281556,1743,70,200444,189381
281576,1747,79,200242,189276
281596,1743,71,200055,189161
281616,1719,79,199891,189077
281636,1747,80,199781,189004
281656,1743,78,199722,189011
281676,1745,92,199670,188980
281696,1740,70,199647,188953
281716,1745,80,199639,188971
281736,1748,79,199624,188968
281756,1751,72,199647,188984
281776,1759,80,199669,189021
281796,1751,79,199725,189034
281816,1744,71,199796,189084
281836,1753,64,199834,189104
281856,1755,68,199869,189118
281876,1751,79,199900,189145
281896,1759,73,199912,189147
281920,1751,60,199917,189152
281940,1760,52,199957,189155
281960,1760,56,199991,189197
281980,1771,65,200017,189201
282000,1752,53,200078,189221
282020,1754,63,200099,189252
282040,1754,64,200134,189245
282060,1756,56,200178,189291
282080,1756,64,200195,189305
282100,1776,55,200265,189317
282120,1769,61,200285,189365
282140,1767,54,200343,189381
282160,1764,59,200379,189375
282180,1763,64,200396,189390
282200,1762,56,200409,189424
282220,1776,52,200467,189433
282240,1762,63,200498,189436
282260,1773,64,200508,189444
282280,1782,55,200568,189463
282304,1767,79,200567,189467
282324,1766,76,200514,189440
282344,1777,70,200443,189391
282364,1769,71,200329,189320
282384,1775,79,200157,189211
282404,1779,87,200051,189190
282424,1770,60,199970,189174
282444,1776,79,199949,189145
282464,1768,81,199899,189129
282484,1783,91,199849,189123
282504,1771,79,199811,189106
282524,1779,88,199799,189121
282544,1779,72,199820,189140
282564,1775,80,199875,189150
282584,1779,72,199882,189165
282604,1783,79,199917,189177
282624,1777,68,199923,189180
282644,1787,70,199912,189194
282664,1766,70,199888,189181
282684,1789,70,199904,189175
282708,1770,87,199924,189206
282728,1768,95,199950,189210
282748,1774,95,200004,189243
282768,1777,95,200048,189273
282788,1799,86,200096,189269
282808,1784,86,200169,189326
282828,1782,93,200190,189329
282848,1784,87,200241,189344
282868,1784,87,200296,189388
282888,1806,87,200338,189412
282908,1792,84,200385,189439
282928,1807,84,200422,189463
282948,1792,91,200472,189469
282968,1801,86,200511,189486
282988,1815,93,200555,189520
283008,1804,95,200595,189516
283028,1821,103,200626,189540
283048,1808,95,200640,189564
283068,1815,87,200697,189577
283088,1816,96,200668,189538
283112,1823,102,200563,189482
283132,1816,105,200368,189364
283152,1836,98,200179,189285
283172,1825,109,200000,189211
283192,1825,95,199939,189166
283212,1831,104,199899,189156
283232,1824,96,199844,189131
283252,1839,103,199817,189123
283272,1830,103,199770,189127
283292,1832,100,199775,189135
283312,1834,98,199820,189157
283332,1851,109,199836,189194
283352,1834,92,199917,189215
283372,1851,107,199983,189247
283392,1847,100,200021,189262
283412,1840,107,200058,189298
283432,1844,94,200071,189316
283452,1848,92,200085,189364
283472,1859,98,200076,189299
283492,1853,103,200060,189294
283516,1855,82,200082,189311
283536,1856,87,200123,189325
283556,1861,78,200173,189376
283576,1848,79,200204,189398
283596,1852,93,200258,189408
283616,1859,80,200301,189426
283636,1850,89,200320,189421
283656,1850,87,200346,189467
283676,1852,82,200376,189501
283696,1854,85,200425,189508
283716,1863,81,200487,189520
283736,1873,88,200521,189573
283756,1867,93,200558,189601
283776,1864,80,200610,189604
283796,1880,78,200628,189617
283816,1865,93,200673,189652
283836,1871,83,200657,189642
283856,1879,79,200617,189575
283876,1864,87,200513,189519
283896,1867,82,200121,189314
283919,1873,76,199993,189263
283939,1873,73,199935,189242
283959,1883,74,199879,189217
283979,1875,75,199830,189231
283999,1879,72,199764,189211
284019,1871,83,199726,189210
284039,1879,83,199738,189231
284059,1868,81,199732,189211
284079,1876,85,199767,189243
284099,1880,75,199822,189279
284119,1870,79,199896,189298
284139,1887,80,199942,189312
284159,1885,72,199927,189323
284179,1883,76,199942,189312
284199,1878,74,199931,189304
284219,1876,75,199909,189295
284239,1895,88,199909,189295
284259,1876,72,199913,189311
284279,1880,83,199968,189217
284299,1880,80,200038,189365
284319,1891,81,200138,189441
284342,1895,64,200230,189493
284362,1887,79,200353,189592
284382,1882,73,200501,189709
284402,1882,73,200677,189835
284422,1903,68,200794,189934
284442,1888,72,200885,189969
284462,1884,71,200944,190035
284482,1899,68,200982,190050
284502,1895,79,201059,190081
284522,1893,81,201113,190115
284542,1901,71,201167,190137
284562,1876,87,201223,190147
284582,1883,68,201204,190134
284602,1888,79,201124,190048
284622,1879,72,200937,189923
284642,1864,83,200672,189750
284662,1867,72,200443,189637
284682,1867,73,200281,189559
284702,1849,83,200187,189526
284722,1847,73,200149,189490
284742,1836,72,200072,189453
284766,1835,72,200027,189434
284786,1841,67,200010,189399
284806,1820,79,200034,189450
284826,1832,71,200059,189472
284846,1831,46,200144,189486
284866,1807,64,200222,189505
284886,1804,71,200216,189494
284906,1815,62,200225,189499
284926,1799,79,200191,189467
284946,1800,79,200156,189427
284966,1791,77,200133,189429
284986,1775,77,200130,189420
285006,1777,77,200140,189422
285026,1767,69,200163,189445
285046,1776,59,200212,189466
285066,1773,64,200285,189523
285086,1752,60,200306,189532
285106,1760,58,200354,189535
285126,1748,58,200383,189533
285146,1740,58,200419,189584
285169,1751,79,200459,189579
285189,1751,61,200470,189593
285209,1744,74,200500,189593
285229,1724,72,200547,189643
285249,1731,79,200566,189661
285269,1723,79,200601,189648
285289,1714,83,200649,189686
285309,1709,81,200673,189697
285329,1713,73,200677,189698
285349,1712,73,200622,189682
285369,1702,72,200464,189576
285389,1711,87,200265,189433
285409,1705,72,200023,189310
285429,1707,79,199868,189222
285449,1703,87,199781,189186
285469,1690,75,199724,189150
285489,1699,79,199678,189153
285509,1699,79,199644,189131
285529,1684,72,199622,189113
285549,1688,71,199608,189104
285569,1680,64,199662,189138
285593,1682,95,199715,189188
285613,1683,96,199817,189194
285633,1687,90,199879,189249
285653,1679,95,199895,189225
285673,1683,84,199882,189213
285693,1689,84,199859,189206
285713,1691,84,199861,189184
285733,1687,92,199867,189215
285753,1679,86,199848,189215
285773,1671,88,199883,189203
285793,1662,92,199908,189222
285813,1673,84,199944,189260
285833,1658,95,199999,189266
285853,1667,82,200015,189291
285873,1679,83,200071,189302
285893,1666,95,200104,189304
285913,1676,93,200113,189335
285933,1666,88,200157,189343
285953,1656,82,200193,189377
285973,1675,93,200252,189396
285997,1654,92,200260,189403
286017,1677,89,200289,189397
286037,1658,95,200289,189388
286057,1663,95,200267,189405
286077,1665,104,200322,189429
286097,1665,88,200335,189441
286117,1669,100,200376,189446
286137,1655,107,200411,189470
286157,1658,107,200413,189456
286177,1675,101,200349,189376
286197,1659,104,200166,189287
286217,1656,101,199939,189126
286237,1673,92,199699,188997
286257,1659,96,199507,188945
286277,1663,88,199407,188875
286297,1680,92,199343,188831
286317,1660,88,199265,188793
286337,1660,90,199205,188774
286357,1687,90,199122,188751
286382,1675,81,199133,188761
286402,1670,87,199191,188801
286422,1679,80,199208,188836
286442,1671,81,199308,188868
286462,1691,73,199381,188903
286482,1672,75,199381,188910
286502,1679,87,199414,188909
286522,1685,76,199406,188919
286542,1674,73,199407,188912
286562,1676,70,199427,188927
286582,1676,75,199412,188924
286602,1681,73,199443,188930
286622,1680,72,199480,188942
286642,1680,73,199527,188959
286662,1684,87,199580,188991
286682,1687,79,199605,189015
286702,1691,83,199644,189034
286722,1687,72,199689,189058
286742,1691,75,199779,189098
286766,1688,63,199812,189135
286786,1696,58,199874,189131
286806,1693,58,199910,189168
286826,1695,73,199931,189186
286846,1692,65,199988,189206
286866,1696,67,200016,189211
286886,1688,67,200017,189189
286906,1688,67,200035,189224
286926,1695,79,200042,189243
286946,1701,60,200096,189266
286966,1707,71,200160,189279
286986,1701,64,200176,189303
287006,1703,67,200226,189328
287026,1705,60,200231,189333
287046,1707,79,200210,189284
287066,1704,73,200082,189193
287086,1704,62,199848,189048
287106,1715,72,199604,188913
287126,1721,71,199425,188827
287146,1737,77,199222,188735
287170,1725,87,199132,188704
287190,1718,73,199092,188677
287210,1722,83,199057,188666
287230,1720,68,199003,188663
287250,1720,67,199031,188656
287270,1733,64,199061,188703
287290,1735,68,199137,188733
287310,1735,71,199231,188803
287330,1724,83,199292,188845
287350,1722,71,199357,188854
287370,1724,73,199373,188869
287390,1743,75,199389,188867
287410,1739,64,199378,188847
287430,1726,73,199362,188866
287450,1724,71,199397,188891
287470,1737,64,199434,188886
287490,1744,59,199465,188911
287510,1744,65,199513,188933
287530,1745,58,199603,188971
287554,1751,88,199641,189017
287574,1747,95,199658,189024
287594,1757,91,199723,189055
287614,1753,95,199771,189068
287634,1757,91,199799,189073
